index,authorId,authorProfile,author,dateCreated,text
0,100024417348857,https://www.facebook.com/zouhir.challani,Mumammed Muhammed,2022-04-17T22:21:34.000Z,{وَنُفِخَ فِي الصُّورِ فَإِذَا هُمْ مِنَ الْأَجْدَاثِ إِلَى رَبِّهِمْ يَنْسِلُونَ * قَالُوا يَا وَيْلَنَا مَنْ بَعَثَنَا مِنْ مَرْقَدِنَا هَذَا مَا وَعَدَ الرَّحْمَنُ وَصَدَقَ الْمُرْسَلُونَ * إِنْ كَانَتْ إِلَّا صَيْحَةً وَاحِدَةً فَإِذَا هُمْ جَمِيعٌ لَدَيْنَا مُحْضَرُونَ * فَالْيَوْمَ لَا تُظْلَمُ نَفْسٌ شَيْئًا وَلَا تُجْزَوْنَ إِلَّا مَا كُنْتُمْ تَعْمَلُونَ} [ يس 51 – 54]
0,100048217339654,https://www.facebook.com/people/%D8%A3%D9%85-%D8%AA%D8%B3%D9%86%D9%8A%D9%85-%D8%A8%D8%A5%D8%B0%D9%86-%D8%A7%D9%84%D9%84%D9%87/100048217339654/,أم تسنيم بإذن الله,2022-04-16T18:25:47.000Z,"ذكرتيني بقصة العجوز الغني والذي له كل ما ينعم الإنسان في حياته الدنيا من منازل وعقارات وأراضي واموال طائلة لا تعد ولا تحصى وفجأة مرض حيت لم يعد قادر على التبول أكرمكم الله استدعى أبناءه طبيب متمكن قال الطبيب بعد الكشف يجب أخذه للمستشفى الخاص حالته حرجة ويتطلب العلاج المستعجل لما وصل المستشفى وكشف عنه الأطباء لم يعرفو السبب الرئيسي المتسبب في حالته فعجزو عن علاجه وعجز أبناءه لكن العجوز تذكر نعم الله عليه فقال اتعلمون ما يؤلمني الآن يؤلمني اني لم اشكر الله على نعمته علي فقد امدني بيها 70 سنة ولم يسألني ثمنها والان انا اعطي أغلى ما عندي كي ارجعها وعجزت فالله لك الحمد على ما أنعمت عليا من نعم كنت اجهلها فجأة شده التحصر من جديد ذهب للحمام فإذا به يتبول كما لم يكن محصور فقط ابتلاه الله ليعلم أن الله قد من علينا من النعم ما لا يعد ولا يحصى فاللهم لك الحمد كما ينبغي لجلال وجهك وعظيم سلطانك
قصة واقعية قرأتها من قبل فقط للعبرة"
0,100008641000222,,Beniz Beniz,2022-04-16T22:42:57.000Z,"اكثروا منها في هذه الأيام المباركه 
                                                                                  ⭕اﻟلهَم اعتِق رِقابَنا و رِقاب آبائِنا مِن اﻟنّار 

⭕اﻟلهَم انِك عفُو تحِب اﻟعفْو فاعْفُ عَنّا 

⭕ربنا آتِنا في الدُنيا حسنةً و في الآخرةِ حسنةً و قِنا عذاب النار 

⭕لا إله إلاّ انت سُبحانك إني كنتُ من الظالمين 

⭕يا حي يا قيوم برحمتك أستغيث أصلح لي شأني كله و لا تكلني الى نفسي طرفة عين 

⭕اللهم اني أعوذ بك من زوال نعمتك و تحول عافيتك و فجأة نقمتك و جميع سخطك 

⭕ أفوض أمري الى ﷲ إن ﷲ بصير بالعباد ، اللهم أعز الاسلام والمسلمين . . 

⭕ اللهم آمنا في أوطاننا واكفنا شر الفتن ما ظهر منها وما بطن . . 
اللهم اكفنا شر الفساد والمفسدين . . 

⭕اللهم اشف مرضانا ومرضى المسلمين و ارحم موتانا و موتى المسلمين ،

⭕اللهم إنا نسألك حُسن الصيام وحُسن الختام ، ولا تجعلنا من الخاسرين في رمضان ،
اللهم اجعلنا ممن تدركهم الرحمة  والمغفرة والعتق من النار"
0,100002463386629,,عبد الواحد الأمين,2022-04-16T19:56:38.000Z,بارك الله بكم وجزاكم الله خيرا
0,100010748056281,https://www.facebook.com/wiwi.parbalo,Wijdãne Găr,2022-04-17T11:40:00.000Z,"فعلااا صعب جدااا حياتك تكون مربوطة بالآلات والقنينات ونت في عز شبابك 
ولكن الحمد لله اللي ربي زرع في قلبي الإيمان والأمل 
دائما غنعيش على أمل ترجع لي صحتي من جديد"
0,100017553607050,https://www.facebook.com/zoubida.semlali.5,Zoubida Semlali,2022-04-20T16:55:33.000Z,الحمدلله على كل النعم يارب جزاك الله خير انت وكل المسلمين الذين يساهمون فاسعاد المحتاجين
0,100001144916082,https://www.facebook.com/BrahimBaidoun80,إبراهيم بيدون,2022-04-16T18:24:53.000Z,بارك الله في أيادي الخير والقلوب المفعمة بحب المساعدة وقيم البذل والعطاء والتكافل..❤
0,100004682310559,https://www.facebook.com/people/%D8%B9%D8%A7%D8%A6%D8%B4%D8%A9-%D8%A7%D9%84%D8%A3%D8%AB%D8%B1%D9%8A%D8%A9/100004682310559/,عائشة الأثرية,2022-04-16T23:38:03.000Z,ربنا اوزعنا شكر نعمك علينا
0,100011659079886,https://www.facebook.com/oum.marwa.9406,Oum Marwa,2022-04-17T16:02:26.000Z,اللهم اشفي كل مريض وارزقنا الصحة ونشكرك على نعمك التي لا تحصى يارب
0,100026470246726,https://www.facebook.com/mina.mesbah.754,Mina Mesbah,2022-04-17T13:34:06.000Z,اللهم انك عفو تحب العفو فاعف عنا
0,100007852665942,https://www.facebook.com/people/%D8%AE%D8%A7%D9%84%D8%AF-%D9%88%D8%A7%D8%AD%D9%85%D8%A7%D9%86/100007852665942/,خالد واحمان,2022-04-16T20:43:39.000Z,شكرا لك ولكل من يجري وراء الخير وادخال الفرحة والسعادة على محتاجي  ومرضى المسلمين جميعا .جزاكم الله جميعا
0,100044631360264,https://www.facebook.com/Lakhrissi.ilyass,إلياس الخريسي - Lakhrissi ilyass,2022-04-14T16:46:56.000Z,ما شاء الله تقبل الله
0,100013908671949,https://www.facebook.com/people/%D8%B7%D8%A7%D8%B1%D9%82-%D9%86%D8%A7%D8%AC%D9%8A%D8%B1/100013908671949/,طارق ناجير,2022-04-14T18:45:51.000Z,الحمد لله
0,100004392134730,https://www.facebook.com/people/Abdelaziz-El-Moustach/100004392134730/,Abdelaziz El Moustach,2022-04-14T22:03:26.000Z,"8 أحزاب في اليوم، بما يعادل ختمة فالأسبوع أي 4 ختمات في الشهر ان شاءالله 
الآن الختمة الثانية ان شاء الله 
الحمد لله الذي وفقنا لهذا"
0,100056190849639,https://www.facebook.com/tslit.ijlan.9,المتفائلة بالله,2022-04-14T20:19:21.000Z,الحمد لله رب العالمين الدي وفقنا لما يحب ويرضى
0,100012408255093,https://www.facebook.com/yahya.bouabdallaoui.9,Yahya Bouabdallaoui,2022-04-14T16:52:04.000Z,اللهم اغفر لي تقصيري في تلاوته وحفظه .إنك غفور رحيم.
0,100049768815442,https://www.facebook.com/rajiyat.atawba.3,Rajiyat Atawba,2022-04-14T22:21:16.000Z,6 أحزاب في اليوم ختمة كل عشرة أيام تقبل الله منا
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-04-14T22:21:58.000Z,اللهم يسر
0,100007881694949,https://www.facebook.com/abdelhak.elharrouchi,Abdelhak Elharrouchi,2022-04-14T17:30:13.000Z,وصلت الى الحزب الواحد والثلاثين ولله الحمد والشكر
0,100055631916783,https://www.facebook.com/gsm.pro.9484,Gsm Pro,2022-04-15T04:13:03.000Z,مقصر الله اسمحلي حتى حالتي النفسية محطمة شيء ما أرجو منكم الدعاء في هذا الشهر الكريم
0,100000348785358,https://www.facebook.com/tarik.islam.39,Tarik Islam,2022-04-14T19:07:09.000Z,سلام عليكم. توحشنا موعضاتك اخ الياس. دير لنا شي حاجة في هذ الشهر الكريم. الله اجزيك بخير.
0,100011104453784,,El Hijama Therapeut,2022-04-02T20:56:35.000Z,"■ السلام عليكم ورحمة الله وبركاته ..

▪نهنئكم بشهر رمضان المبارك، أعاده الله علينا وعليكم والمسلمين بأفضل حال، وتقبل الله منا ومنكم صالح الأعمال .. 💐

▪نسأل الله أن يعيننا وإياكم على صيامه وقيامه على الوجه الذي يرضيه عنا، وأن يوفقنا وإياكم لقيام ليلة القدر إيماناً واحتساباً، وأن يجعلنا وإياكم ووالدينا ووالديكم ومن تحبون من عتقاءه من النار 🤲"
0,100060016956622,https://www.facebook.com/people/Jamila-Mila/100060016956622/,Jamila Mila,2022-04-02T19:57:23.000Z,الحمدلله حمدا كثيرا طيبا مباركا فيه
0,100045928941531,https://www.facebook.com/people/%D8%B9%D8%B1%D8%A7%D8%A8-%D8%B5%D8%A7%D8%AF%D9%82/100045928941531/,عراب صادق,2022-04-02T19:41:48.000Z,حفظك الله السي إلياس الرجل الطيب المكافح
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-04-02T22:23:30.000Z,.الله
0,100006780276772,https://www.facebook.com/zhour.kaced,Zhour Kaced,2022-04-02T19:46:17.000Z,اللهم اعنا على ذكرك و شكرك و حسن عبادتك
0,1670570532,https://www.facebook.com/mostafa.elbaz.33,Mostafa Mos,2022-04-02T22:21:30.000Z,شكرا لله
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-04-02T22:23:01.000Z,الله
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-04-02T22:23:13.000Z,اللهم
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-04-02T22:23:21.000Z,اللهم يسر
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-04-02T22:22:59.000Z,.
0,100007852665942,https://www.facebook.com/people/%D8%AE%D8%A7%D9%84%D8%AF-%D9%88%D8%A7%D8%AD%D9%85%D8%A7%D9%86/100007852665942/,خالد واحمان,2022-04-01T23:28:06.000Z,الحمد لله الخير باق في الأمة إن شاء الله وشكر الله لكم جميعا أنتم السبب بعد الله سبحانه وتعالى في هذا الخير جزاكم الله خيرا
0,100001144916082,https://www.facebook.com/BrahimBaidoun80,إبراهيم بيدون,2022-04-01T21:34:00.000Z,اللهم بارك.. تقبل الله الجهود
0,100002302470952,https://www.facebook.com/abdelkarim.wannas,Abdelkarim Wannas,2022-04-01T22:24:33.000Z,"الحمد لله مزال الخير قادم ان شاء الله 
تقبل الله ممن ساهم في هذا الخير بالقليل او الكثير 
وجزا الله القائمين على #جمعية_احياء خير الجزاء وبارك فيهم وفي جهودهم"
0,100063753562261,https://www.facebook.com/chemaia.zima,بگار    beggar,2022-04-01T23:10:35.000Z,لازم تستهدفوا الطبقة الأخيرة من الفقر وفقكم الله لما يحبه ويرضاه 🤲
0,100001221471504,https://www.facebook.com/rdouane.benali,Rdouane Benali,2022-04-01T22:08:01.000Z,ما شاء الله اللهم بارك  أحسن الله إليكم  و بارك فيكم  و تقبل من الجميع
0,100000461547438,https://www.facebook.com/ahmedamine.chikhi,Ahmed Amine Chikhi,2022-04-01T21:40:58.000Z,الحمد لله. تقبل الله من الجميع..
0,100007539756382,https://www.facebook.com/moha.elouahedy.3,موحى الواحيدي,2022-04-01T21:33:02.000Z,لماذا بالضبط نفس الدواوير . واش المغرب فيه غير دوك الدواور اللي فقرا . خاص كل مرة تكون وجهة مختلفة و يعم الفرح مختلف الاطفال و لكم واسع النظر
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-04-01T22:25:35.000Z,الله.
0,100003510208784,,نورالدين التازي,2022-04-07T06:59:36.000Z,وفقكم الله أخي إلياس
0,100002121103086,https://www.facebook.com/karim.el.9803,Karim El,2022-04-01T22:54:45.000Z,ماشاء الله تبارك الرحمن وفقكم الله لما يحبه الله ويرضاه وتقبل الله منكم صالح الاعمال
0,100008525072573,https://www.facebook.com/nawal.elbekkari,Nawal El Bek,2022-04-03T14:59:39.000Z,الحمد لله على نعمة رمضان... الله يرزقنا صيامه وقيامه.. غير هاد قضية منع الس ع ودية لنقل التراويح هذا العام تحز في النفس... والسؤال واش هاديك المشاعر المقدسة ديالم.. المهم كنضن خصنا نبقاو نبرطاجيو الفيديوس دالتراويح لملئ هذا الفراغ...
0,100006965977362,,Mounir Qarboub,2022-04-02T19:01:00.000Z,"صدق من قال ""ليت الشهور كلها رمضان"""
0,100006291156130,https://www.facebook.com/people/Moade-Elmaghraoui/100006291156130/,Moade Elmaghraoui,2022-04-02T21:33:33.000Z,الحمد لله على نعمة رمضان
0,1374150262,https://www.facebook.com/abdelhakim.elualidi,Abdelhakim Eloualidi,2022-04-02T18:53:14.000Z,"الحمدو لله واشكر لله 
 بعد سنتين من الغياب ""
""اللهم اعنا على القيام وصيام وسائر الأعمال الصالحة في هذ الشهر الكريم"
0,100000942002813,https://www.facebook.com/mohamed.elkhchin.1,Mohamed El Khchin,2022-04-03T19:32:44.000Z,الجميع اشتاق لصلاة التراويح
0,100010414513643,https://www.facebook.com/ilyass.rtibi.5,Abdloihed Ertibi,2022-04-02T19:39:05.000Z,"الحمد الله والشكر الله على عودة التراويح بعد غياب عامين
هاد نهار من صباح واحد الفرحة والراحة كنشعر بها وقت ما تفكرت انتي غادي تصلي اليوم التراويح"
0,584734931996208,https://www.facebook.com/yassir.abourifa,ياسر أبورفعة - yassir abourifa,2022-04-02T23:40:22.000Z,"من نصحك بالصلاة هو من أحبك بصدق و نصيحة مني إرجع الا صلاتك ولا تتركه 
نحن لا نعلم متى؟ سوف نموت 🌷

""اقْتَرَبَ لِلنَّاسِ حِسَابُهُمْ وَهُمْ فِي غَفْلَةٍ مُعْرِضُونَ مَا يَأْتِيهِمْ مِنْ ذِكْرٍ مِنْ رَبِّهِمْ مُحْدَثٍ إِلا اسْتَمَعُوهُ وَهُمْ يَلْعَبُونَ""
#تابعوني 🤲📿🌿🌹🦋🕊📝📖👉"
0,100066535057059,https://www.facebook.com/assia.elbadri.35,Mohamed Elbadri,2022-04-02T18:41:38.000Z,الحمدلله والشكر لله
0,100034535634826,,الطيب صالح الطيب صالح,2022-04-02T22:01:10.000Z,والله إلا الحمد الله ربي العالمين
0,100011655017109,https://www.facebook.com/zineb.eb.73,Zineb Berrah,2022-04-02T18:35:05.000Z,انا انا وبزاف كاع القلوب مثقلة بالغم والهم
0,100044631360264,https://www.facebook.com/Lakhrissi.ilyass,إلياس الخريسي - Lakhrissi ilyass,2022-04-07T15:53:23.000Z,كاين فرصة للمشاركة في صدقة العشر الأواخر  إن شاء الله
0,100013908671949,https://www.facebook.com/people/%D8%B7%D8%A7%D8%B1%D9%82-%D9%86%D8%A7%D8%AC%D9%8A%D8%B1/100013908671949/,طارق ناجير,2022-04-07T17:35:37.000Z,جزاكم الله خيرا
0,100022738818152,,Maram Fatoma,2022-04-11T06:42:34.000Z,"عنداكم غير ديرو كيف دارو قبل منكم وتزيدو مع الطريق وتكمشو على كلشي
وربي يجازي كل واحد على قد نيته"
0,100001144916082,https://www.facebook.com/BrahimBaidoun80,إبراهيم بيدون,2022-04-07T17:08:53.000Z,بارك الله في الجهود..
0,100006291156130,https://www.facebook.com/people/Moade-Elmaghraoui/100006291156130/,Moade Elmaghraoui,2022-04-07T16:16:41.000Z,مع مزيد من العطاء ان شاء الله
0,100001984758302,https://www.facebook.com/abdellah.chwaikhi,Abdallah Chouikhi,2022-04-07T17:15:02.000Z,جزاكم الله خيرا وتقبل الله من الجميع
0,100040956370399,https://www.facebook.com/people/%D9%85%D8%A4%D9%86%D8%B3%D8%A7%D8%AA-%D8%BA%D8%A7%D9%84%D9%8A%D8%A7%D8%AA/100040956370399/,مؤنسات غاليات,2022-04-08T09:40:52.000Z,جزاكم الله خيرا ولكن دائما أرى هذا الخير له جهة معينة فقط وترى مناطق مختلفة مهمشة مكاين لي فكر فناسها وخا واكلين دق بسباب الظروف خاصة ناس البوادي ماعمر شي حد فكر فيهم يريت كن جا شي واحد إشوف بعينيه وخا غير مرة فالعمر ناس مساكن غارقين فالظروف و غلاء المعيشة و مسؤولية فوق طاقتهم ولا واحد جا من جهتهم من غير الله سبحانه وتعالى الله إسهل على كل واحد فكر فكل ضعيف و يتيم وخا بشق تمرة الله إحن عليهم ويهدي القيمين على هاد البلاد تشوف من حال هاد ناس را ربي شاهد على حياتهم و صبرهم على ما أصابهم من جهة المسؤولين على المنطقة و جزاكم الله خيرا
0,100008750343686,https://www.facebook.com/people/%D8%A7%D9%84%D8%AD%D8%A7%D8%AC-%D8%A7%D9%84%D9%85%D9%88%D9%84%D9%89/100008750343686/,الحاج المولى,2022-04-07T18:25:48.000Z,المرجو اقتناء ما ينفع الناس لا ما يضرهم صحيا. فنصف قنطار قمح أو شعير و خمس لترات زيت بلدية أفضل بكثير مما نراه يقدم في القفف.
0,100002609515673,https://www.facebook.com/oussama.wwaacc,أسامة أبوالوفى,2022-04-07T17:00:05.000Z,"تقبل الله منا ومنكم صالح الأعمال. 
#مودتي 💖🌹."
0,100003554710070,https://www.facebook.com/people/Madridi-Sta/100003554710070/,Madridi Sta,2022-04-07T23:00:08.000Z,عونوني بغيت ندير عملية على عيني نحيد ضفر طلبو ليا ثلتلاف درهم اقسم بالله انا محتاجها قسمن بالله
0,100022713797631,https://www.facebook.com/rida.bilal.7374,Rida Bilal,2022-03-18T19:28:08.000Z,اللهم صل وسلم وبارك على سيدنا محمد وعلى آله وصحبه أجمعين الطيبين الطاهرين.
0,100077712965024,https://www.facebook.com/people/Abdalah-Mesbah/100077712965024/,Abdalah Mesbah,2022-03-19T14:36:57.000Z,اللهم صل وسلم وبارك🌲🌴على سيدنا وحبيبنا وشفيعنا وقائدنا محمد🌲🌴 عدد ما ذكره الذاكرون🌲🌴وغفل عن ذكره الغافلون
0,100007370681568,https://www.facebook.com/mohamed.rajawi.100046,محمد أيت الفقير,2022-03-19T10:56:11.000Z,اللهم صلي وسلم على نبينا وحبيبنا محمد وعلى آله وصحبه أجمعين وسلم تسليما كثيرا
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-03-18T15:29:46.000Z,الله
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-03-19T15:36:15.000Z,الله
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-03-19T15:36:18.000Z,الله
0,100005638355953,https://www.facebook.com/mossaoui.mosstapha,Mostapha Moussaoui,2022-03-18T12:18:12.000Z,اللهم صل وسلم على نبينا محمد وعلى آله وصحبه وسلم تسليما
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-03-19T15:36:30.000Z,اللهم صلي على سيدنا محمد
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-03-21T14:18:29.000Z,الله
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-03-21T14:18:34.000Z,الله
0,100044631360264,https://www.facebook.com/Lakhrissi.ilyass,إلياس الخريسي - Lakhrissi ilyass,2022-02-28T23:34:22.000Z,"رقم حساب جمعية إحياء الخيرية
230815324581222101570027
من بنك CIH إلى cih 3245812221015700"
0,100044631360264,https://www.facebook.com/Lakhrissi.ilyass,إلياس الخريسي - Lakhrissi ilyass,2022-02-28T23:34:40.000Z,"رابط تطبيق إحياء على الآب سطور. آيفون
https://apps.apple.com/app/id1596754157"
0,100044631360264,https://www.facebook.com/Lakhrissi.ilyass,إلياس الخريسي - Lakhrissi ilyass,2022-02-28T23:34:52.000Z,"رابط تطبيق إحياء على بلاي سطور.. آندرويد
https://play.google.com/store/apps/details?id=com.aramobile.ehyae"
0,100001144916082,https://www.facebook.com/BrahimBaidoun80,إبراهيم بيدون,2022-03-01T01:21:31.000Z,اللهم بارك..
0,100001283581398,,Abdellah Abdellah,2022-03-01T14:10:05.000Z,💐✔️
0,100001221471504,https://www.facebook.com/rdouane.benali,Rdouane Benali,2022-03-01T00:52:41.000Z,"الحمد لله
قل بفضل الله وبرحمته فبذلك فليفرحوا هو خير مما يجمعون"
0,100003916876211,https://www.facebook.com/hanane.elkachbali,Hanane Elkachbali,2022-03-01T16:49:37.000Z,خرجات ليا بطاقة جديدة ديال البنك حيت القديمة سالات ومابغاوش يعطيوها ليا حيت أنا خارج المغرب، كاين شي حل باش نساهم فمشروع معين؟ الى الى سبفت للحساب ديالكم باش غاتعرفوني بغيت نساهم فصدقة رمضان او مشروع آخر؟
0,100000011191953,https://www.facebook.com/nourddine.alami.9,Nourddine Alami,2022-03-01T16:13:38.000Z,كاين شي حساب التجاري وفا بنك
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-03-01T21:32:13.000Z,لا
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-03-01T21:32:22.000Z,.
0,100011135435358,,Mohamed Boumhicha,2022-03-16T19:47:06.000Z,الحمد الذي رزقنا هذا
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-03-16T21:13:37.000Z,الله
0,100004958820167,https://www.facebook.com/abdelouahd.belqas,Abd Elouahd BelQas,2022-03-16T14:45:18.000Z,السلام. خويا ايلياس بغيت نسولك .فاش كتكونوا فالمنطقة او دوار باش اديروا هاد العمل .واش مكاتسولوش على رئيس الجماعة . ( نشوفوا الرد ديالوا .)  جزاكم الله خيرا.
0,1070752519,https://www.facebook.com/abrakez,Abd Bra,2022-03-17T17:19:16.000Z,سبحان الله
0,100044126435532,,محب الهدوء,2022-03-16T15:01:33.000Z,"من فضلكم حنا فواحد الدوار خاصنا الطاقات الشمسية باش نطلعو الماء من البير
الى كان شي محسن يتكلف بهم 
الله يتقبل اعمالكم ويجازيكم بكل خير"
0,100002063004814,https://www.facebook.com/omar.jmaiai.3,Omar Jmaiai,2022-03-16T14:24:23.000Z,سي إلياس واصل عملك وفقك الله ألى مايحب ويرضى. أما المسؤولين فهمهم مشاريعهم الشخصية .
0,100003081461895,https://www.facebook.com/tarik.barca.37,طارق الوكيلي,2022-03-17T12:37:00.000Z,بداية واحدة والفرق شاسع  مايساة سلامة الناجي  والشيخ سار
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-03-16T21:13:23.000Z,اللهم
0,100048530108444,https://www.facebook.com/raja.deux,Raja Deux,2022-03-16T17:18:29.000Z,سبحان مبدل الأحوال، سبحان الله وبحمده، سبحان الله العظيم
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-03-16T21:13:28.000Z,الله
0,100056909811364,https://www.facebook.com/kha.mohmed.5,KM Môhmed,2022-03-25T12:50:26.000Z,اللهم صل وسلم على نبينا وحبيبنا محمد صلى الله عليه وسلم
0,100001283581398,,Abdellah Abdellah,2022-03-25T11:25:58.000Z,🤲🤲
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-03-25T22:22:42.000Z,.اللهم
0,100001203011803,https://www.facebook.com/anouar.aitghachi,Anouar Ait Ghachi,2022-03-25T11:41:25.000Z,اللهم صل وسلم وبارك على محمد وعلى ال محمد
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-03-25T22:22:44.000Z,الله
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-03-25T22:22:22.000Z,.
0,100011114191180,https://www.facebook.com/people/%D9%85%D8%AD%D9%85%D8%AF-%D8%A5%D9%8A%D8%A7%D8%AF/100011114191180/,محمد إياد,2022-03-29T00:26:41.000Z,
0,100006291156130,https://www.facebook.com/people/Moade-Elmaghraoui/100006291156130/,Moade Elmaghraoui,2022-03-25T11:31:39.000Z,صلى الله عليه وسلم
0,100004682310559,https://www.facebook.com/people/%D8%B9%D8%A7%D8%A6%D8%B4%D8%A9-%D8%A7%D9%84%D8%A3%D8%AB%D8%B1%D9%8A%D8%A9/100004682310559/,عائشة الأثرية,2022-03-27T09:01:41.000Z,صلى الله عليه وسلم
0,100006634980547,https://www.facebook.com/abdelghani.samih.923,Samih Souhaib Ritaj Abdelghani,2022-03-25T22:19:43.000Z,صلى الله عليه وسلم
0,100044631360264,https://www.facebook.com/Lakhrissi.ilyass,إلياس الخريسي - Lakhrissi ilyass,2022-03-10T21:05:01.000Z,نعم ..ما تلبسه مايسة في هذه الصورة ليس حجابا شرعيا ولكنه على الأقل أفضل مما هي فيه الآن.. علما أنها في وقت من الأوقات لبست الخمار .. المهم هو نسأل الله لها الهداية وحسن الخاتمة .. نحن لا نكره العاصي إنما نكره المعصية
0,100014177439024,,Fkih Med,2022-03-13T08:10:13.000Z,معك حق الإنسان مطالب بأن يسأل الله الثبات فالفتن كثيرة وعاصفة نسأل الله الهداية لكل عاص. طبعا لا نكره أي شخص وإنما نكره الفتن والمعاصي أما مرتكبوها فنسأل الله لهم الهداية والتوبة. فماهم فيه من المعصية ليس بعيدا على أحد فنحن نعيش زمنا صعبا يمشي فيه الشخص مؤمنا ويصبح ضالا والعكس كذلك. اللهم اهدنا واهد بنا وثبتنا وجميع الخلق على الصراط المستقيم
0,100002243641806,,عبد الصمد الركيبي,2022-03-10T22:13:46.000Z,من أعظم وأنفع الأدعية التي يجب أن نواظب عليها هو أن نسأل الله الثبات على الدين ، ( يا مقلب القلوب ثبت قلوبنا على دينك )
0,1470855254,https://www.facebook.com/rachid.zahri,رشيد زهري,2022-03-10T21:15:21.000Z,خدو من ملامحها بين الماضي و الحاضر الاجابة وسيتبين لكم ولنا الحق من الباطل و اختصروا علينا باقي الكلام…
0,100004763551811,https://www.facebook.com/laeila.jawhari,Laila Ait Bir,2022-03-11T07:55:34.000Z,فتزل قدم  بعد  ثبوتها  ولم  يقل  قبل  ثبوتها  أو  أثناء  ثبوتها عبارة  مخيفة    نسأل  الله  لنا  ولكم  الهداية  والثبات
0,100001390782142,,Peacefull Mind,2022-04-29T23:30:17.000Z,"باعت دينها بعرض من الدنيا  قليل 
المال و الشهرة و السمعة !! 
و يبقى الاسلام حقا و الباطل زهوق  لا ينبت له نبات 
نسال الله الثبات .. ف القلوب  متقلبة .. اللهم ثبت قلوبنا على دينك"
0,100008581900771,,Ali Oulhaj,2022-03-11T15:02:55.000Z,"حتى في عهد رسول الله صل الله عليه وسلم، كان يوجد بينهم منافقين كانوا يصلون معه في المسجد ، ومنهم من أشار اليه النبي عليه الصلاة والسلام....
اذا يجب أن لانتعجب من مايسة الناجي  وفكرها، فقط يجب أن نسأل الله لنا ولها الهداية والى كل ضال عن الطريق، وما اكثرهم للأسف..."
0,100008439961345,,Hosbaych Italia,2022-03-11T16:18:53.000Z,هده السيدة بدأت حياتها من القمة والهمة والشأن..وبين عشية وضحاها ولحب في ملدات الدنيا بدأت تتدحرج من القمة نحو الدناءة..فهي غيرت حياتها من إنسانة ملتزمة بثوابت شريعتنا الإسلامية إلى عالم النقد السياسي فيا ليتها توقفت هنا بل تعدته وأصبحت تضهر في صفحاتها بلباس العري وإبراز مفاتنها للمكبوتين الدين يعلقون على صورها بكثرة المدح والغزل دون الإكتراث إلى موضوعها الدي أعدته لهم..وهي في الحقيقة مدة إعدادها للموضوع لم يكلفها إلا دقاءق معدودات مقارنة مع مدة وقوفها أمام المرآة..ويبقى السؤال المحير هو : ما هي الرسالة التي تودين إيصالها لمتتبعك يا سيدة ميساء؟؟؟ وما هو الهدف الحقيقي الدي تريدين الوصول اليه؟ فلم يعد يفهم منك أي ميدان تتقنين هل هو سياسي أم رومانسي أو بالأحرى عارضة أزياء لا غير.
