id,name,shares,likes,loves,wow,cares,sad,angry,haha,reactions_count,comments,content,posted_on,video,image,post_url
pfbid0Ko4MXRMkC8bEEdP9GWeku6AnurHgBAW4YY6hazRD6nFmULXQVHBTKyjtuxhY3q27l,Football B'darija - فوتبول بالداريجة,4,151,0,0,0,0,0,247,398,14,هبط رجليك ا الكلب وجلس مقاد ,2022-10-10T18:16:57.577261,[],https://scontent.frak3-1.fna.fbcdn.net/v/t39.30808-6/310630884_1192324104692737_4793363781022215418_n.jpg?stp=dst-jpg_p526x296&_nc_cat=102&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=br4tgkARsX4AX9HnYs_&_nc_ht=scontent.frak3-1.fna&oh=00_AT8wSETkDxVAG6sQBrq2sYCmP71HIa3HXvqBcJDzhwWz8Q&oe=6350931A,https://www.facebook.com/FOOTB5/posts/pfbid0Ko4MXRMkC8bEEdP9GWeku6AnurHgBAW4YY6hazRD6nFmULXQVHBTKyjtuxhY3q27l?__cft__[0]=AZU8fixAgUUV7eUuADi2CQAdpdlvdn3_NqlJCOuHKGlGGjpPjquQr50YI7Btjo0JuXbAEMpVu-DHGtMaSVsFXtbY0y8zBtUZw1PYanb4ZMNw7tXSuEKbD1weSAjXt93DcWQFucx7yjH7HbEQjWGLCOpQOkVeED98i0XxJiwpP7OKsJMZcBIj5DUYvd9zzpg_3xBcp9Jj4nkcBpRgiMCGFNfV&__tn__=%2CO%2CP-R
pfbid05fmKAEybQRRQhWYNHfuuecK48Riuw8Dpf4kyL6ckuBVN9dDDSCRNF2fkoqYeHrGSl,Football B'darija - فوتبول بالداريجة,16,266,406,0,0,0,0,0,672,2,صورة توضح حجم الضغط النفسي اللي كان عند اللاعب,2022-10-10T18:16:59.616114,[],https://scontent.frak3-1.fna.fbcdn.net/v/t39.30808-6/310448139_1192321541359660_8329414459191818956_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=tSloaj1AGvUAX-eoVkq&_nc_ht=scontent.frak3-1.fna&oh=00_AT942-04VSy4sfLOray1dD-VnbjvACXc_OSIrHbzFAs52w&oe=63506305,https://www.facebook.com/FOOTB5/posts/pfbid05fmKAEybQRRQhWYNHfuuecK48Riuw8Dpf4kyL6ckuBVN9dDDSCRNF2fkoqYeHrGSl?__cft__[0]=AZXOrb-fx9dS1upUTeiVWDlJz_qsJHNGUnEjmlJcPRnOjNQ_3rgl6bif6Frncv6O5FsSF8Yj3WknRjTDntpuQZ0r63KUeft2FvkeMzSXKVzALl6PNQkH5XqmpRSkSTjyKlxpAbLr0guG00HX7FD4QlAYJuIpUYLMproNG0et-9FmbbUg3STAWak0ZZGe3YELF9FX2FerGwxsYAvyah0aJfpV&__tn__=%2CO%2CP-R
pfbid02gK1cXhh27aytjZFjLe9uY4mU5s46LAAyk2pZ2bFyy3hhHVq7KecNtn78SLTDkqE3l,Football B'darija - فوتبول بالداريجة,73,277,421,0,0,0,0,0,698,18,جوووووول لكريستيانو رونالدو دوس سانتوس افييرو ,2022-10-10T18:16:59.709413,[],https://scontent.frak3-1.fna.fbcdn.net/v/t39.30808-6/309865428_1192318391359975_7495973900390602274_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=PVydOxWvq08AX8aSrsG&_nc_ht=scontent.frak3-1.fna&oh=00_AT_wNOEtrl9BUQRTNtwKVoptSbUEJkkGAhYJIhuKUA-Uvw&oe=6351E998,https://www.facebook.com/FOOTB5/posts/pfbid02gK1cXhh27aytjZFjLe9uY4mU5s46LAAyk2pZ2bFyy3hhHVq7KecNtn78SLTDkqE3l?__cft__[0]=AZVD76KLJkIYc0YqjFpnV9-q10hu-YtSmXQ93krorrd57lgjvTxvPWNHYg46j3kHM3XLQ9kxEkvirbb-YVFiwQfcnfd9pz9gPXO9ffS7u0jelIMYHTVPWInV9Aa6MXsVwj1hkhsM403Ua1kzCPyiMddE32Tqx8RmG7dBEdSAwGGHsMS-xgE71IN6PAmmeZFveDRXq-YrFQfgiUCCVjLd3-IZ&__tn__=%2CO%2CP-R
pfbid0wSdCDZe5vjwXFgHd5tzFxJ9zbHLogJCmXK15YSaR4ZWsYnyMLfh8d8Bo57EJZj8El,Football B'darija - فوتبول بالداريجة,0,36,19,0,0,0,0,0,55,0,تحت السيطرة التعادل من انتوني,2022-10-10T18:16:59.850889,[],https://scontent.frak3-1.fna.fbcdn.net/v/t39.30808-6/310510052_1192302558028225_5352008248387332592_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=lUcMY6NxlxIAX_hiUVo&_nc_ht=scontent.frak3-1.fna&oh=00_AT8PJn_jfFAX_DRTJypum-C86N6OhLLkr7HYNDgBTBzg2A&oe=6350F8F7,https://www.facebook.com/FOOTB5/posts/pfbid0wSdCDZe5vjwXFgHd5tzFxJ9zbHLogJCmXK15YSaR4ZWsYnyMLfh8d8Bo57EJZj8El?__cft__[0]=AZUtMu3ygh-Es7S0dQgiDuEsDXdCwF5fyyJ1NED7NCazExowlC2kpzRQT-T2vv0uvFILhr3CxM6I0umZgmhoSOF8Uw7ZDHBYehimcw8zJh9QJexcblBB0nKQ-aQS6pQtpDdKD9ar7N294DEMWmAvmwa6Zqq57qcfgtQQZx027QyDQII0xq3jFJC5a6qggHnfDiivAFiiRKa5h_tyPgLt6viC&__tn__=%2CO%2CP-R
pfbid02fLLArWyzHu4HsoZuuZWHYRXXsSaELBKeDywXq2DTZnuJ6N1B6zUyu6LbMC6iuhxql,Football B'darija - فوتبول بالداريجة,1,66,29,0,0,0,0,0,95,3,الدون ايوبي ماركا بيت عالمي على ديخيا ,2022-10-10T18:17:01.209250,[],https://scontent.frak3-1.fna.fbcdn.net/v/t39.30808-6/310626454_1192296174695530_3639850326424125963_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=VhRwWx0vcSwAX9s8OeA&_nc_ht=scontent.frak3-1.fna&oh=00_AT8SiykIIZqqrg5b8YSSqAbrYUkOSNagCkMhlzL3dqUSkQ&oe=63511F52,https://www.facebook.com/FOOTB5/posts/pfbid02fLLArWyzHu4HsoZuuZWHYRXXsSaELBKeDywXq2DTZnuJ6N1B6zUyu6LbMC6iuhxql?__cft__[0]=AZU33J7RUoJaWeYBaUUFi5QTWrpKC_zFKye0hihaM3cffcCrw5EMbeMN8V4rLd121DqjiiT7bXGyBbrCXVsngqPQ6gxUYgyBAXl2sDxYK8jkCUwu4fFAw1G5yuHavjSsDfRyvKYUnqcvy1z6eItWa9ojAlzM9We9wPg59ERSC-wd5KskiL47tPcYl_gYAlcRcFXILCeM2wPtBX-OHM1yLGH_&__tn__=%2CO%2CP-R
pfbid02c6pNaY6xHJDeYghNzeTpvAoXSJ5nuwc67XNowPfnNy3JQfrL85R64MVsmbvmyULrl,Football B'darija - فوتبول بالداريجة,0,71,17,0,0,0,0,6,94,3,كريستيانو حصيرة مرة اخرى فماتش ايقرتوناللاعب محتاج بيت او جوج ضروري باش يستعيد الهدوء قدام الشبكة لا غيرماكاملة تا شهرين باش ضرب دوبلي وخدا رجل المقابلة ضد سويسرا ، فمستحيل يكون تغيير جدري فالجانب البدني اللي غايخلي الامور تسوء لهاد الدرجة,2022-10-10T18:17:01.328389,[],https://scontent.frak3-1.fna.fbcdn.net/v/t39.30808-6/309497529_1192289058029575_1271416416045862902_n.jpg?stp=dst-jpg_s640x640&_nc_cat=106&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=Y50oJhOmS-UAX-ClAqP&_nc_ht=scontent.frak3-1.fna&oh=00_AT9kS6O0yndeXnWBWwXP5E8Ik29bjb8vsFiiaNiyB-Zl5A&oe=635135F8,https://www.facebook.com/FOOTB5/posts/pfbid02c6pNaY6xHJDeYghNzeTpvAoXSJ5nuwc67XNowPfnNy3JQfrL85R64MVsmbvmyULrl?__cft__[0]=AZXSlwfFshWf5l-QIBY3AeqLFsxM_IqCPxhEWNGb8JGPE1bUqhFCoj5kaC_7vAo2pvzkBObqI_zmk6iEa-QcL9wDrBw7_NC2cYedSt4EgQpbSYIThwPT3J9mRfPyp6O3Nol3izo1pYox5i44EByflNu227TiCIX45iL9xVjKHPI9g_R_Dp61xusrbkSjAwBOOH7UfXS9fZXzM0dpMm6rAPzI&__tn__=%2CO%2CP-R
pfbid02Xsy8L9zEskWvDUBtmGmCR1mqKdrkWoVg8nT6ipLH93P57WVMAr7jAU1NgoytYL9el,Football B'darija - فوتبول بالداريجة,15,119,0,0,0,0,0,209,328,10,خسارة ليفربول متنسيناش ف هاد دييغو ارماندو اسباس فيقاتو مراتو صباح قلها خليني اليوم عندي ماتش العمر,2022-10-10T18:17:01.432191,[],https://scontent.frak3-1.fna.fbcdn.net/v/t39.30808-6/310447903_1192288801362934_3220664626103897770_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=ye2IIRcvqHUAX-ihTRe&_nc_oc=AQmMHPfVzRJQ5RkHIYy_4AC8K3OLypQFDKVfnim9fBO6jxxRWWGCzvtytmfMYtbrlvw&_nc_ht=scontent.frak3-1.fna&oh=00_AT8owC5fHFKc0LL5MEd-nHGXFA7DtK99O5sMe5gmAH9brQ&oe=6351F4B2,https://www.facebook.com/FOOTB5/posts/pfbid02Xsy8L9zEskWvDUBtmGmCR1mqKdrkWoVg8nT6ipLH93P57WVMAr7jAU1NgoytYL9el?__cft__[0]=AZUehfYEwb2fqLdro5UTmdsW7KRu5pJjpLyei0l4m9loVPWScbY8nhwT_lKdO2X3T7mwWfs2hc3rLqT60-aUeedtqsa6f30HIhnoAXKoLFb_Z59p-dbOn6sMKTbxvnicxELsU-4V3cxOzd4cggNLJdeX6cwyzQIVdIx0W5kNzQa7a7AUh1XF-TPJvybz6UKrUJic25SgOae4jt_xUGPab6Tz&__tn__=%2CO%2CP-R
pfbid0yVfTUUJRr5jBvUKXBjWgdcAEoQDHoZUEJJEw4bZHCmUJEJz4RdorqBSZjxeYj9t6l,Football B'darija - فوتبول بالداريجة,31,497,761,0,0,0,0,0,1258,28,جاي غا من ايتوانو داكشي باش ماعندوش جمهور تا فالبرازيل,2022-10-10T18:17:02.656182,[],https://scontent.frak3-1.fna.fbcdn.net/v/t39.30808-6/310055759_1192282464696901_7952442836036400159_n.jpg?stp=dst-jpg_p526x296&_nc_cat=109&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=vQ3Jkj_n8egAX8mymX5&_nc_ht=scontent.frak3-1.fna&oh=00_AT_cnDsJ6lHm-BLGsKtDv_DoSXR7ODQc15Yx1PEDHkj8Zw&oe=63513EB5 https://static.xx.fbcdn.net/rsrc.php/v3/y9/r/Z-dbClQDXLv.png,https://www.facebook.com/FOOTB5/posts/pfbid0yVfTUUJRr5jBvUKXBjWgdcAEoQDHoZUEJJEw4bZHCmUJEJz4RdorqBSZjxeYj9t6l?__cft__[0]=AZXzT8BX2Amax_mCl-NXQYEZPoBA1u4sDqG2ScPE_QF-ddy9Jxvghmv3u_k3029boSgjQppmZwk0_ZMByhGGqjdYjs_Zr5MWJMc27A2cyHUm-nAnTJfB7YbQQX9HgHwVSe-23ggOSPJQNUZb_77deqE79rtJdAetjonReb-ohg4xVFZg9zwbLIYcYqERAopdVpL5hWNIUn4fJn4Mz8dRUznk&__tn__=%2CO%2CP-R
pfbid032eUrFkU6M8ubACwm7HXMGLkhjVAL2Q3Bt7QCeHapY3PCU8Kqy796bFWQPDXJXdURl,Football B'darija - فوتبول بالداريجة,3,63,14,0,0,0,0,71,148,5,فوز للارسنال ، ولكن تفوق لكلوب وليفربول -علاش اخويا ؟-حيت باصاو كورة مع بعضياتهم 388 مرة ب82% نسبة دقة تارا شعب مريض,2022-10-10T18:17:03.299914,[],https://scontent.frak3-1.fna.fbcdn.net/v/t39.30808-6/310144957_1192275681364246_2723239422455580367_n.jpg?stp=dst-jpg_p526x296&_nc_cat=104&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=jGJkTpwwISsAX_i2knd&_nc_ht=scontent.frak3-1.fna&oh=00_AT_MOqtjO4rRIv6vkkQAihWho_Ig4XZLLzmVZw7GE8fm3Q&oe=6351714A https://static.xx.fbcdn.net/rsrc.php/v3/yw/r/8iuTX4LlGZO.png,https://www.facebook.com/FOOTB5/posts/pfbid032eUrFkU6M8ubACwm7HXMGLkhjVAL2Q3Bt7QCeHapY3PCU8Kqy796bFWQPDXJXdURl?__cft__[0]=AZVdqPT5a5dA60fWiZeIc0twyUFVJuy4DK7xM0xvyGxNApInJNLlBES4-_Kh3ut-52A1GDJsL-egTVntr4gWeze9HLUuKJAAXOdpN39MYzefQ9soNCDJIM4c6IkLTQ4F0urVbDfIcDhCxzss0E-kHDM8iSVjg5ajNxqJQm7iRkHsA7MC2VWN8c491Z0aYJvFPOddS9SMWjm4W73M5ebtbYN_&__tn__=%2CO%2CP-R
pfbid035Fjg1D8rJMpj1FUmteyUmrGQPoG1ozkBAy925zSU4Uxx7tX9uM7NrGaHELZvm2Z2l,Football B'darija - فوتبول بالداريجة,25,105,0,0,0,0,0,355,460,12,قلك ظهير عصري لعبوه مع العصر و مع ذلك والو  زرك,2022-10-10T18:17:03.435792,[],https://scontent.frak3-1.fna.fbcdn.net/v/t39.30808-6/310739468_1192275228030958_8899906933110778678_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=vlcADhonJD8AX9ID_Dr&_nc_ht=scontent.frak3-1.fna&oh=00_AT-yl7Fg0a0Gtoh3PmsH8l2ppbCxzN1NDCJiyMD_GY1fZQ&oe=635056C7,https://www.facebook.com/FOOTB5/posts/pfbid035Fjg1D8rJMpj1FUmteyUmrGQPoG1ozkBAy925zSU4Uxx7tX9uM7NrGaHELZvm2Z2l?__cft__[0]=AZWMjjviqXDNkR6wZEhQMbcgJzcDYldZuq-xKzQN1w-O-Cc222TvhL90qixG7bZrINZ78Xbq0MUYYJ_HEDP0hdYS9pyg9DXokV1H4bgNBYwqjrpTH0lB-G5fsWrzUYKH7bs5p8Zd7bniT3aQPmAQkcHWdKRTx3Ct8BOMi8p9zIRlXKNU0BQfkimXlABsnmW6SrAaezmTDW1WXqAzUI5Hmzzk&__tn__=%2CO%2CP-R
pfbid02sVHNHySJkqGsas6NSqygEAsmtECHtfEFiDGPnm7LYZTGcLk1iLttywHBmMri62bul,Football B'darija - فوتبول بالداريجة,8,78,0,0,0,0,0,202,280,6,كايدير الفوتينج فالتيران باش يحيد الستريس دالخدمة,2022-10-09T18:00:00,[],https://scontent.frak3-1.fna.fbcdn.net/v/t39.30808-6/309541324_1192256524699495_8064286022572220697_n.jpg?stp=dst-jpg_p180x540&_nc_cat=106&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=TLCKOO3whFgAX-uiU0q&_nc_ht=scontent.frak3-1.fna&oh=00_AT-HtzO6bMycBtvxRGaYIZY11BL2j5vzIn8qTCB8xGXPsA&oe=6351751B,https://www.facebook.com/FOOTB5/posts/pfbid02sVHNHySJkqGsas6NSqygEAsmtECHtfEFiDGPnm7LYZTGcLk1iLttywHBmMri62bul?__cft__[0]=AZUaj4KQjjH1R5lgc2Vk0F9FKnbLtDSTmy7UeSZuBUIKKFUCO5ft6nQuA94BYuIFDGvs8fUqFEZ-G-ZOaUaLcq1vey2qyQ5hnlheaygJJhzB2ejPJr1xgwXaELOiMx7Xb37ATvCOt2PlPE41CQGbnLtrgiOHd0p6uod7mHo5goU2MfsaOfvp8xXAmBfFskMUkjgzFcgj3Unt_iSlLb-xddA0&__tn__=%2CO%2CP-R
pfbid0326vDki52NMtmv66qRgwFx9vCGcEt7GXCyy7r8zKzSapQyz3MGuNfFCSdagWQtFDRl,Football B'darija - فوتبول بالداريجة,0,74,27,0,0,0,0,17,118,5,اصابة جد خطيرة لجيزوستعديل : فاق و وقف على رجلو,2022-10-09T17:50:00,[],https://scontent.frak3-1.fna.fbcdn.net/v/t39.30808-6/309539025_1192250514700096_3519436335997594310_n.jpg?stp=dst-jpg_s640x640&_nc_cat=110&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=VPqBn3154GgAX9qVF8P&_nc_ht=scontent.frak3-1.fna&oh=00_AT_VGv4aBoPnYbHBSrNDKobgu-vXYm3Ezu-dUgClkCErjw&oe=635155D8 https://static.xx.fbcdn.net/rsrc.php/v3/y9/r/Z-dbClQDXLv.png,https://www.facebook.com/FOOTB5/posts/pfbid0326vDki52NMtmv66qRgwFx9vCGcEt7GXCyy7r8zKzSapQyz3MGuNfFCSdagWQtFDRl?__cft__[0]=AZWaZwEDmxEd0k6LH0Bs2kGa46isDUXSNQLeWmqLGbT2CqSp8NTqV7LLZvPHr5_npiACjfXdUfc81wCU7lgFMEO7iUzjMAqoEJOj66DlOmn2db6w0NIpY00Q4QqHI2B5veZl-kkkHhbS4OdCYdOvegVjK_wYWxsiTZUSHbmsYCSLpCmSQjNUFWU7pbDgr5D0jWDtRXvpUG7PHc_N0N1VLf8a&__tn__=%2CO%2CP-R
pfbid0rQVFDRixXzkyEQbbVpTpihJ7oY7yGKdBCZFdKhdd5UjAuPbeNoBWWPXusJ6PR4p5l,Football B'darija - فوتبول بالداريجة,1,108,27,0,0,0,0,0,135,0,تقدم من ساليبا ، باص فالعمق و بيت من فيرمينو ,2022-10-09T17:47:00,[],https://scontent.frak3-1.fna.fbcdn.net/v/t39.30808-6/310735203_1192248374700310_676309241712977419_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=G1APfOe4bUEAX_ZyUdn&_nc_ht=scontent.frak3-1.fna&oh=00_AT8v7qRGUB6_FvsMhXCofAiYKe58NJ7BoSOrNHU_IM8eqg&oe=6351CBCB,https://www.facebook.com/FOOTB5/posts/pfbid0rQVFDRixXzkyEQbbVpTpihJ7oY7yGKdBCZFdKhdd5UjAuPbeNoBWWPXusJ6PR4p5l?__cft__[0]=AZU8ZlWCNKOk0qsLf4e05HykjIs_qEhGUuBBia6ZPsFwhAJuHZ8IZQqThvsuV6cHk9o_DweW_FZWpgB77ix0YBE_BVdEmeQGANCGzRg5W6uV8bw-ol-5u1qPosEBCkoEUJwF0KGN5TZTdJMAG6ChNLMyvSQxhmGmenq8MiUqba_CLbaUn6zAYsM-ZMdbNi0ltRvM28rfrZ7mN12FYbUO9ej1&__tn__=%2CO%2CP-R
pfbid029M3vJq5H5RQdE2jwdcy7dWzVNkYdBUBovMi9HiWUgThxz9byB7a4wDCEuNwLW8Ggl,Football B'darija - فوتبول بالداريجة,10,238,189,0,0,75,0,0,502,15,هاد جوج يقد مايكونش فالمنديال حرام حق رب ,2022-10-09T17:32:00,[],https://scontent.frak3-1.fna.fbcdn.net/v/t39.30808-6/310107548_1192238114701336_2011850022784645465_n.jpg?stp=dst-jpg_p180x540&_nc_cat=106&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=8GIwhqbD9mAAX9FbLAu&_nc_ht=scontent.frak3-1.fna&oh=00_AT_okJiMC32SclWfBkkljJqCeBhsEWMBBAFIPLrSzxak0Q&oe=6352170B,https://www.facebook.com/FOOTB5/posts/pfbid029M3vJq5H5RQdE2jwdcy7dWzVNkYdBUBovMi9HiWUgThxz9byB7a4wDCEuNwLW8Ggl?__cft__[0]=AZUMavDf6SI0BP2KIV4GL_MbUqqbbkAQzstLu8uiariX9wTE8lplZiouh8s3pUj9f0hKPOjpAQnRXA-4LGva-zfJvbM5xzycBeieZcfvQm0qyXjoQ_vJw-OpbZWX9z3mxvtrGUpozNA1-by-cOHgNBGP7JRvGcdz5ajJF5Mscc5xFL5-qe1yzmkbAieTBfv24YxmeBVtsRwWESujHwY-L7tv&__tn__=%2CO%2CP-R
pfbid0camz3eDRNoF8BhKjingmX6jMioDEQGG2HttFhSGfYHouokviSuBmJZucHgYuDci7l,Football B'darija - فوتبول بالداريجة,17,528,399,0,0,0,0,0,927,41,"جملة ""جوارديولا صنع مدرب و سيفطو للارسنال باش يونسو"" ربما بدات كاتتحقق ارتيتا بهدل ليفربول بسلاسة ، ولولا الخطأ ديال جابرييل البدائي مكانش نونيز يماركي ولا حتى يشوف جهة الشبكة",2022-10-09T17:24:00,[],https://scontent.frak3-1.fna.fbcdn.net/v/t39.30808-6/310401231_1192230594702088_3165149602779286295_n.jpg?stp=dst-jpg_s640x640&_nc_cat=109&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=2qQNHtr_EeYAX_VrLbd&_nc_ht=scontent.frak3-1.fna&oh=00_AT8eFwOQ12LcV6iVpt1FANPxOGeHEW3qlgLG2tmLeuXsKg&oe=63508B4D,https://www.facebook.com/FOOTB5/posts/pfbid0camz3eDRNoF8BhKjingmX6jMioDEQGG2HttFhSGfYHouokviSuBmJZucHgYuDci7l?__cft__[0]=AZXZOwHnGUre9ZNcY01Hj2UnxVvySqJIY25_214WeeJGuIiO810jOJrxmxRUkRPeFD41Di4hDSDdbXZ1S88jM5EASkLyupQECF9hxEXW_v02HxbuLzVZYeIhf2LOsHD9A0WFwi5Enkc_Gbrb9HnduOcH1QHA51lSwPaeZ54gcN17rQG-dyzx75CtE-vaB6asxmojGGp9D24jLVnucIDnEeg8&__tn__=%2CO%2CP-R
pfbid0s6TXtNKNUtr1RrpZb5TTDGhyUY2wUKyAXeXorvE6HvEEyzcM8qcEVLySM7mWLQWWl,Football B'darija - فوتبول بالداريجة,317,208,0,0,0,163,0,987,1358,62,انا بعدما شديت الطيليفون عاد دبا,2022-10-09T14:13:00,[],https://scontent.frak3-1.fna.fbcdn.net/v/t39.30808-6/310771592_1192104044714743_7530882776994578519_n.jpg?stp=cp6_dst-jpg_p526x296&_nc_cat=108&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=p0CbAsOi-hsAX92rSrS&_nc_ht=scontent.frak3-1.fna&oh=00_AT8lCH3FfHBbF23atp8v2rG638_phhd0q7-Ruw5z8lEqvg&oe=6351B3F9,https://www.facebook.com/FOOTB5/posts/pfbid0s6TXtNKNUtr1RrpZb5TTDGhyUY2wUKyAXeXorvE6HvEEyzcM8qcEVLySM7mWLQWWl?__cft__[0]=AZXKQ4hLx7V8UYhZIqMZkf1SHwfQDy7SEAcaYRyuLue6Q_uDidkN3BQf5kERjrSi20s6BDLQs-TC1QTdeBY6YM3tGulGWo3W1V7rqxB5OaM083fXe1L_wOkYGtAVKjRdOHkk3PO3N78Mksvsyg7J9adDThp8SFSByr_tldLyltpK-uCJGe14DPDt1hskQUZBp1Ep4LYRCUlgTAkH0attogsQ&__tn__=%2CO%2CP-R
pfbid0Nh8h6ZXzo2yvNYsh5pB6sjCqPowxpmDbkXmo8PWJiNbVrYKfNCtMBbR65xieH3o9l,Football B'darija - فوتبول بالداريجة,14,366,0,0,0,0,0,105,471,105,يوماين وهو غابر بعدما صرح انهم أمروه باش يخسر الفينال ديال الكاس سنة 2019 ويدخل لعابة ناقصين ومابغاش ، الصحافة الاسبانية مولفة كتشد ف اي حاجة ويبقاو يمضغوا فيها السيمانة كلها لكن هادي كولشي سكت وتا حد مادوا الشيء اللي كايطرح تساؤلات بزاف على مصدر الأمر اللي توجه للمدرب د فالنسيا السابق والسبب,2022-10-09T02:01:00,[],https://scontent.frak3-1.fna.fbcdn.net/v/t39.30808-6/310557987_1191658938092587_7696891116522884004_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=zXSgNXszwScAX-WSomB&_nc_ht=scontent.frak3-1.fna&oh=00_AT8iIpqZjh6w0lkJ59I7GKMbwCUN6pdAVC8p8QW3qnLTCA&oe=63518308,https://www.facebook.com/FOOTB5/posts/pfbid0Nh8h6ZXzo2yvNYsh5pB6sjCqPowxpmDbkXmo8PWJiNbVrYKfNCtMBbR65xieH3o9l?__cft__[0]=AZUlXK-PdvSj4hJGmZkhZHwOKaYV8aaBvMSz4gAVnnWSu-sXJV-9ft7rN0boPiC8WiOHM8wEfJvc9Xp4za3MXJKSmb7xsyYkd7_Z0zMsMRaedkwaqVEJogF5U7h55UCE2Pk-kpk7PZgs31Sm1g8pe4ihNW8wcKZJ4JRhF2vyPIOxxoDwgP67gaGeZYi8qxPSR5Hl-WUO02MDHXznhI-syey-&__tn__=%2CO%2CP-R
pfbid085LQPFXZrqnWMbzhQitEGScdA3kPGnri1QGYKuDhbaVvPJcejv2ivLQroVg4FvEhl,Football B'darija - فوتبول بالداريجة,9,107,0,0,0,0,0,218,325,5,تا غدا لا مادار والو غا يبقى مينيمنتر متفوق عليه هاد الموسم,2022-10-09T01:00:00,[],https://scontent.frak3-1.fna.fbcdn.net/v/t39.30808-6/310470566_1191615394763608_1915872797366662559_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=aurgHOsy_pwAX8jZZrn&_nc_ht=scontent.frak3-1.fna&oh=00_AT9IIWPFD4NPrnngZMXzqRvUJbdZZPFckOJ95Xt68KiWbw&oe=6350BE4E,https://www.facebook.com/FOOTB5/posts/pfbid085LQPFXZrqnWMbzhQitEGScdA3kPGnri1QGYKuDhbaVvPJcejv2ivLQroVg4FvEhl?__cft__[0]=AZUVW-wAKj0WZJBpurHnufNcmew3GOqPlY0F6oow_-giw2PoYZkxkqyUcr0LQahBCmkd0eJSQhGJDlLyJoPFLzVwb6_OtTxxDOqphXmR5niDJ7KbZidgXPtb82Wpx6ppLNWSKBc1BnBDl6OWlC6beG-HzDBL7ud1vgPmg0xWPcJlOD5OJ30wTHoMTgRB568VGLzjrrLMKZQfEuNW1ck9zFBT&__tn__=%2CO%2CP-R
pfbid025DLP3yRyJrX2vdfLLGV6PCQFvfr1aqQPTLyWt5t6b8dKojRz432sR2eRMP7PAgS2l,Football B'darija - فوتبول بالداريجة,129,593,0,0,0,309,0,1,903,421,سيط ديال البورنو غايولي هو الراعي الرسمي لفريق افرتون وكايتفاوض مع النادي باش يدير سميتو على التيران وقيمة الصفقة هي 204 مليون يوروايدريسا جانا جي  : ,2022-10-08T22:47:00,[],https://scontent.frak3-1.fna.fbcdn.net/v/t39.30808-6/310491126_1191524774772670_6288666528666087403_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=XxVo7i1O_S0AX9VqlYx&_nc_ht=scontent.frak3-1.fna&oh=00_AT-eQkf1TFDaAaF1bz_24i0dxhOI_c9xFseTlXE_WJWCVw&oe=635170F2,https://www.facebook.com/FOOTB5/posts/pfbid025DLP3yRyJrX2vdfLLGV6PCQFvfr1aqQPTLyWt5t6b8dKojRz432sR2eRMP7PAgS2l?__cft__[0]=AZXwUTsP1bB3zcaeaH6WavVjVN_EI3uHs8ypE8NqFaNTYrqXL3VEt9IDZBk1WTO-YTiQ-MctAGiaBBrp2tSP5GrKOc702lAumFun5UCloL5TS9dXjxVRvTtwxCCn2u3E6pXCdaarzSKjzd1ElUqWvuc6hdBYiaoDkrslg7VQk5tc3lmxLBu8GYEHlvzv39SVmYN3w3WlZwmw7gMXj9h8Fneq&__tn__=%2CO%2CP-R
